Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Clamming],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
9,2.00528003,0.018,0.144526227,43.83287126,3347.630716,43.83287126,24.10807919,33.84076348,5.833130026,365,12.73607933,365,365,26.04209255,7.521046277,0.0011,60.08418511,131.3757666,0.084089427,148.0808225,148.082646,0.184651509,0.170500116,0.170500116,0,0.289395552,0.289395552,14.29568464,0,0,0.287041889,177166.3858,33249.32153,0.004954104,0.027910303,8.39E-07,0.143143045,2.96621419,0.00162153,0.010472907,8.029234839,0.000203694,6830.854765,0.000175436,0.015367487,2.24972E-06,0,2.24972E-06,4.01153E-05,11.35045788,2.851646324,148.0844744,2.964433312,4.13710755,0,0.170488737,0.184633085,2.851646324,6.734442959,0.471082227,1.391406967,1,0,0,0.55,40080.17629,0.418055117,0.000174432,2396.670461,3.043688301
9.25,2.038033337,0.018,0.144798193,43.91712511,3352.561914,43.91712511,24.15441881,33.81326715,5.971662474,365,12.73722715,365,365,26.04343167,7.521715836,0.0011,60.08686335,131.378177,0.084675498,148.0817338,148.0835596,0.184649983,0.1704987,0.1704987,0,0.299288407,0.299288407,14.94501849,0,0,0.291786411,178027.6102,33256.38822,0.004953353,0.027918185,8.39E-07,0.143170578,2.969687023,0.001621574,0.010526091,8.044344039,0.000203719,6826.338778,0.000179564,0.015359583,2.25005E-06,0,2.25005E-06,4.25227E-05,11.35968911,2.852155699,148.0853906,2.968166179,4.472870771,0,0.170487307,0.184631538,2.852155699,7.115221228,0.47609317,1.390656129,1,0,0,0.55,40082.727,0.418155313,0.000174481,2396.565947,3.043775094
9.5,2.069625562,0.018,0.145068745,44.00094107,3357.50259,44.00094107,24.20051759,33.78599553,6.110245862,365,12.73837662,365,365,26.04477273,7.522386363,0.0011,60.08954545,131.3805909,0.085260117,148.082646,148.0844744,0.184648455,0.170497282,0.170497282,0,0.309108859,0.309108859,15.6056061,0,0,0.296366473,178884.3587,33263.41459,0.004952603,0.027926033,8.40E-07,0.143198112,2.973159857,0.001621618,0.010578999,8.059374713,0.000203744,6821.866795,0.000183693,0.015351774,2.25038E-06,0,2.25038E-06,4.51011E-05,11.37013753,2.852665074,148.086308,2.971899046,4.823831103,0,0.170485875,0.184629989,2.852665074,7.496627047,0.480380384,1.389914034,1,0,0,0.55,40085.28138,0.418255495,0.00017453,2396.461408,3.043861886
9.75,2.100097818,0.018,0.145337884,44.08431919,3362.452696,44.08431919,24.24637555,33.75894982,6.248879691,365,12.73952787,365,365,26.04611585,7.523057924,0.0011,60.09223169,131.3830085,0.08584326,148.0835596,148.0853906,0.184646926,0.170495862,0.170495862,0,0.318210458,0.318210458,16.27380509,0,0,0.300787866,179736.6316,33270.40063,0.004951852,0.027933848,8.40E-07,0.143225646,2.976632691,0.001621662,0.010631631,8.07432687,0.000203769,6817.439075,0.000187821,0.015344063,2.25071E-06,0,2.25071E-06,4.85555E-05,11.38660838,2.853174449,148.0872269,2.975631913,5.178494976,0,0.17048444,0.184628437,2.853174449,7.888189901,0.484716995,1.389180736,1,0,0,0.55,40087.83971,0.418355661,0.00017458,2396.356844,3.043948678
10,2.129489766,0.018,0.145605609,44.16725957,3367.412182,44.16725957,24.29199276,33.73213713,6.387563462,365,12.74068155,365,365,26.04746181,7.523730904,0.0011,60.09492362,131.3854313,0.086424904,148.0844744,148.086308,0.184645396,0.170494441,0.170494441,0,0.327367445,0.327367445,16.95122882,0,0,0.30505618,180584.43,33277.34637,0.004951102,0.02794163,8.40E-07,0.14325318,2.980105524,0.001621706,0.010683986,8.089200526,0.000203793,6813.057079,0.000191949,0.015336451,2.25104E-06,0,2.25104E-06,5.20576E-05,11.40344969,2.853683824,148.0881477,2.979364779,5.549280476,0,0.170483004,0.184626884,2.853683824,8.274639751,0.488143947,1.388456538,1,0,0,0.55,40090.40344,0.418455813,0.000174629,2396.252256,3.04403547
10.25,2.157839675,0.018,0.145871923,44.24976231,3372.380999,44.24976231,24.33736927,33.70555758,6.526296678,365,12.74183769,365,365,26.04881063,7.524405317,0.0011,60.09762127,131.3878591,0.087005024,148.0853906,148.0872269,0.184643863,0.170493018,0.170493018,0,0.336566564,0.336566564,17.63256864,0,0,0.309176808,181427.755,33284.25179,0.004950351,0.027949379,8.40E-07,0.143280713,2.983578967,0.00162175,0.010736065,8.103995702,0.000203818,6808.720849,0.000196078,0.01532894,2.25137E-06,0,2.25137E-06,5.55799E-05,11.42047452,2.854193199,148.0890705,2.983106905,5.934533038,0,0.170481565,0.184625328,2.854193199,8.665378312,0.491441632,1.38774145,1,0,0,0.55,40092.97264,0.418555951,0.000174679,2396.147642,3.044122262
10.5,2.18518446,0.018,0.146136824,44.33182759,3377.359097,44.33182759,24.38250517,33.67921106,6.665078841,365,12.74299628,365,365,26.05016233,7.525081165,0.0011,60.10032466,131.3902922,0.087583596,148.086308,148.0881477,0.184642329,0.170491592,0.170491592,0,0.345676887,0.345676887,18.31527996,0,0,0.313154955,182266.6083,33291.11691,0.0049496,0.027957095,8.40E-07,0.143308247,2.987058506,0.001621795,0.010787868,8.118712427,0.000203843,6804.430385,0.000200206,0.015321529,2.2517E-06,0,2.2517E-06,5.91093E-05,11.4375936,2.854702574,148.0899952,2.986941625,6.331168951,0,0.170480124,0.18462377,2.854702574,9.057646314,0.494540424,1.387035477,1,0,0,0.55,40095.54729,0.418656073,0.000174728,2396.043003,3.044209054
10.75,2.21155974,0.018,0.146400313,44.41126001,3382.346428,44.41126001,24.42619301,33.65309734,6.803909455,365,12.74415733,365,365,26.05151689,7.525758443,0.0011,60.10303377,131.3927304,0.088160598,148.0872269,148.0890705,0.184640794,0.170490166,0.170490166,0,0.354331707,0.354331707,18.9968993,0,0,0.316995643,183078.5492,33297.94174,0.00494885,0.027964778,8.40E-07,0.143335781,2.990538044,0.001621839,0.010839395,8.133350734,0.000203868,6800.185661,0.000204334,0.015314218,2.25203E-06,0,2.25203E-06,6.33632E-05,11.45968552,2.855211949,148.0909219,2.990776344,6.731203761,0,0.170478679,0.18462221,2.855211949,9.437465189,0.496789768,1.386338616,1,0,0,0.55,40098.1274,0.418756181,0.000174778,2395.938339,3.044295846
11,2.236999875,0.018,0.146662392,44.47167568,3387.342694,44.47167568,24.45942163,33.62722223,6.942788021,365,12.74532138,365,365,26.05287494,7.526437469,0.0011,60.10574988,131.3951749,0.088736007,148.0881477,148.0899952,0.184639256,0.170488737,0.170488737,0,0.362485166,0.362485166,19.67346466,0,0,0.320703717,183724.0394,33304.7263,0.004948099,0.027972428,8.40E-07,0.143363315,2.994017582,0.001621883,0.010890646,8.147910663,0.000203893,6795.987873,0.000208463,0.01530701,2.25236E-06,0,2.25236E-06,6.81738E-05,11.48560403,2.855721324,148.091851,2.994611063,7.131339102,0,0.170477231,0.184620646,2.855721324,9.816239508,0.498958352,1.385651114,1,0,0,0.55,40100.71417,0.418856274,0.000174827,2395.83365,3.044382638
11.25,2.261538014,0.018,0.146923061,44.53061929,3392.345758,44.53061929,24.49184061,33.60159012,7.081714046,365,12.74648883,365,365,26.05423697,7.527118485,0.0011,60.10847394,131.3976265,0.089309801,148.0890705,148.0909219,0.184637716,0.170487307,0.170487307,0,0.370504274,0.370504274,20.34468976,0,0,0.324283855,184366.0568,33311.47059,0.004947349,0.027980045,8.40E-07,0.143390849,2.997497121,0.001621927,0.010941621,8.162392259,0.000203917,6791.837925,0.000212591,0.015299907,2.25269E-06,0,2.25269E-06,7.29465E-05,11.51130498,2.856230699,148.0927828,2.998445782,7.5377945,0,0.17047578,0.184619079,2.856230699,10.20628589,0.501668298,1.384973161,1,0,0,0.55,40103.30851,0.418956352,0.000174876,2395.728935,3.04446943
11.5,2.285206138,0.018,0.14718232,44.58924427,3397.355453,44.58924427,24.52408435,33.57659087,7.210143856,365,12.74765966,365,365,26.05560293,7.527801466,0.0011,60.11120586,131.4000853,0.089881957,148.0899952,148.091851,0.184636175,0.170485875,0.170485875,0,0.378459514,0.378459514,21.01181261,0,0,0.327735745,185004.6038,33318.17463,0.004946656,0.027987479,8.40E-07,0.143416272,3.000977081,0.001621968,0.01099232,8.176795574,0.00020394,6787.735714,0.000216403,0.015292736,2.253E-06,0,2.253E-06,7.769E-05,11.53682616,2.856701029,148.0937172,3.002286912,7.952120391,0,0.170474326,0.184617509,2.856701029,10.61236609,0.505066664,1.384291853,1,0,0,0.55,40105.91035,0.419047342,0.000174922,2395.624196,3.044549569
11.75,2.308034037,0.018,0.147440172,44.64755087,3402.371743,44.64755087,24.55615298,33.55214467,7.329828779,365,12.74883382,365,365,26.05697279,7.528486394,0.0011,60.11394557,131.402551,0.090452455,148.0909219,148.0927828,0.184634631,0.17048444,0.17048444,0,0.386308791,0.386308791,21.67687403,0,0,0.331064256,185639.6828,33324.84118,0.004946011,0.027994758,8.40E-07,0.143439936,3.004457393,0.001622005,0.011042745,8.191120665,0.000203961,6783.678413,0.000219951,0.015285522,2.25328E-06,0,2.25328E-06,8.24188E-05,11.5622661,2.857138824,148.0946544,3.006133383,8.373967007,0,0.170472867,0.184615936,2.857138824,11.04182923,0.509382912,1.383608787,1,0,0,0.55,40108.51959,0.419130757,0.000174964,2395.519435,3.044624165
12,2.330050663,0.018,0.147696617,44.70553932,3407.394592,44.70553932,24.58804663,33.52791421,7.449553142,365,12.75001129,365,365,26.05834651,7.529173254,0.0011,60.11669302,131.4050237,0.091021272,148.091851,148.0937172,0.184633085,0.170483004,0.170483004,0,0.393521614,0.393521614,22.34383959,0,0,0.334277458,186271.2967,33331.47253,0.004945365,0.028002008,8.40E-07,0.143463601,3.007937705,0.001622043,0.011092894,8.205367594,0.000203983,6779.663677,0.000223499,0.015278401,2.25356E-06,0,2.25356E-06,8.85789E-05,11.59744375,2.857576618,148.0955942,3.009979855,8.792783825,0,0.170471404,0.184614358,2.857576618,11.4963754,0.514521032,1.382934231,1,0,0,0.55,40111.13621,0.419214159,0.000175007,2395.414652,3.04469876
12.25,2.351284838,0.018,0.147951656,44.76320992,3412.423965,44.76320992,24.61976546,33.5039112,7.569316575,365,12.75119316,365,365,26.05972536,7.529862678,0.0011,60.11945071,131.4075056,0.091588389,148.0927828,148.0946544,0.184631538,0.170481565,0.170481565,0,0.400651529,0.400651529,23.01973748,0,0,0.337379432,186899.4484,33338.06869,0.00494472,0.028009229,8.40E-07,0.143487266,3.011418017,0.001622081,0.011142768,8.21953643,0.000204004,6775.693895,0.000227047,0.015271379,2.25385E-06,0,2.25385E-06,9.49311E-05,11.63395028,2.858014412,148.0965375,3.013826326,9.22289303,0,0.170469936,0.184612776,2.858014412,11.94834181,0.519047701,1.382268675,1,0,0,0.55,40113.76258,0.419297549,0.000175049,2395.309848,3.044773355
12.5,2.371764367,0.018,0.14820529,44.82056296,3417.459826,44.82056296,24.65130963,33.48013697,7.689118706,365,12.75237956,365,365,26.06110949,7.530554745,0.0011,60.12221898,131.4099971,0.092153785,148.0937172,148.0955942,0.184629989,0.170480124,0.170480124,0,0.407839086,0.407839086,23.70109967,0,0,0.34037411,187524.1413,33344.62968,0.004944075,0.028016421,8.40E-07,0.14351093,3.014898329,0.001622119,0.011192368,8.233627247,0.000204025,6771.769348,0.000230595,0.015264456,2.25413E-06,0,2.25413E-06,0.000101335,11.67083179,2.858452206,148.0974844,3.017672798,9.666234839,0,0.170468465,0.184611189,2.858452206,12.37670699,0.522199693,1.381612179,1,0,0,0.55,40116.39903,0.419380926,0.000175092,2395.205024,3.044847951
12.75,2.391516071,0.018,0.148457522,44.87759876,3422.50214,44.87759876,24.68267932,33.45698102,7.798405553,365,12.75357052,365,365,26.06249894,7.531249471,0.0011,60.12499789,131.4124981,0.09271744,148.0946544,148.0965375,0.184628437,0.170478679,0.170478679,0,0.414987147,0.414987147,24.37871771,0,0,0.343260242,188145.3788,33351.15552,0.004943488,0.028023434,8.40E-07,0.143532484,3.018378641,0.001622154,0.011241693,8.247640123,0.000204045,6767.890083,0.000233827,0.015257462,2.25439E-06,0,2.25439E-06,0.000107703,11.70748006,2.858850956,148.098435,3.021519269,10.11685451,0,0.170466988,0.184609597,2.858850956,12.75599888,0.523243225,1.380951909,1,0,0,0.55,40119.04561,0.419455219,0.000175131,2395.100179,3.044915894
13,2.410564815,0.018,0.148708353,44.93431768,3427.55087,44.93431768,24.71387472,33.4340394,7.9077269,365,12.754766,365,365,26.06389367,7.531946836,0.0011,60.12778734,131.4150086,0.093279334,148.0955942,148.0974844,0.184626884,0.170477231,0.170477231,0,0.421520233,0.421520233,25.0385038,0,0,0.346046313,188763.1647,33357.64898,0.0049429,0.028030421,8.40E-07,0.143554038,3.021858953,0.001622188,0.011290745,8.261575144,0.000204064,6764.053256,0.000237059,0.015250562,2.25465E-06,0,2.25465E-06,0.000114431,11.74658282,2.859249706,148.0993892,3.025365741,10.55423596,0,0.170465505,0.184608001,2.859249706,13.12802635,0.524313531,1.380300149,1,0,0,0.55,40121.70223,0.4195295,0.000175169,2394.995315,3.044983836
13.25,2.428935612,0.018,0.148957783,44.99072006,3432.60598,44.99072006,24.74489603,33.41131484,8.01708244,365,12.75596627,365,365,26.06529398,7.532646992,0.0011,60.13058797,131.4175292,0.093839448,148.0965375,148.098435,0.184625328,0.17047578,0.17047578,0,0.427662159,0.427662159,25.6819514,0,0,0.348735869,189377.503,33364.11006,0.004942313,0.028037381,8.40E-07,0.143575592,3.025339265,0.001622223,0.011339522,8.275432398,0.000204083,6760.259436,0.000240291,0.015243757,2.25491E-06,0,2.25491E-06,0.000122085,11.79197537,2.859648456,148.1003472,3.029212212,10.9831988,0,0.170464017,0.1846064,2.859648456,13.51129119,0.526100645,1.379657017,1,0,0,0.55,40124.36949,0.41960377,0.000175208,2394.890433,3.045051779
13.5,2.446652587,0.018,0.149205816,45.04725262,3437.667436,45.04725262,24.77598894,33.38881479,8.126471862,365,12.75717202,365,365,26.06670069,7.533350346,0.0011,60.13340138,131.4200612,0.094397763,148.0974844,148.0993892,0.18462377,0.170474326,0.170474326,0,0.433535824,0.433535824,26.3139745,0,0,0.351332329,189988.3979,33370.53879,0.004941725,0.028044314,8.40E-07,0.143597146,3.028819577,0.001622257,0.011388026,8.289211982,0.000204103,6756.510147,0.000243522,0.01523705,2.25517E-06,0,2.25517E-06,0.000129604,11.83646931,2.860047206,148.1013095,3.033058684,11.40805062,0,0.170462523,0.184604792,2.860047206,13.92429318,0.529159637,1.379022826,1,0,0,0.55,40127.04894,0.419678029,0.000175247,2394.785532,3.045119722
13.75,2.463739012,0.018,0.149452452,45.10668022,3442.735252,45.10668022,24.80867412,33.36653782,8.23589486,365,12.75838314,365,365,26.06811366,7.534056832,0.0011,60.13622733,131.4226046,0.09495426,148.098435,148.1003472,0.18462221,0.170472867,0.170472867,0,0.439381957,0.439381957,26.94303514,0,0,0.353838995,190595.8538,33376.9352,0.004941137,0.028051221,8.40E-07,0.1436187,3.032372806,0.001622292,0.011436257,8.302913995,0.000204122,6752.805114,0.000246754,0.015230441,2.25542E-06,0,2.25542E-06,0.000137088,11.8807465,2.860445956,148.1022762,3.036978395,11.83828352,0,0.170461023,0.184603178,2.860445956,14.3907144,0.534116306,1.378397524,1,0,0,0.55,40129.74031,0.419752276,0.000175285,2394.680612,3.045187664
14,2.480217332,0.018,0.149697694,45.16577184,3447.809754,45.16577184,24.84117451,33.34448335,8.345351127,365,12.75959959,365,365,26.06953286,7.534766429,0.0011,60.13906572,131.4251591,0.095508922,148.0993892,148.1013095,0.184620646,0.170471404,0.170471404,0,0.445216702,0.445216702,27.58114286,0,0,0.356259049,191199.8754,33383.29931,0.00494055,0.028058102,8.40E-07,0.143640254,3.036013534,0.001622326,0.011484216,8.316538543,0.000204142,6749.144232,0.000249986,0.01522393,2.25568E-06,0,2.25568E-06,0.000144679,11.92577238,2.860844706,148.1032471,3.040985994,12.27958547,0,0.170459517,0.184601557,2.860844706,14.87386432,0.539276577,1.377781092,1,0,0,0.55,40132.44354,0.419826512,0.000175324,2394.575674,3.045255607
14.25,2.496109198,0.018,0.149941543,45.22452796,3452.890903,45.22452796,24.87349038,33.32265197,8.454840355,365,12.76082145,365,365,26.07095836,7.53547918,0.0011,60.14191672,131.427725,0.096061731,148.1003472,148.1022762,0.184619079,0.170469936,0.170469936,0,0.451004468,0.451004468,28.22971257,0,0,0.358595561,191800.4676,33389.63114,0.004939962,0.028064955,8.41E-07,0.143661808,3.039654262,0.001622361,0.011531902,8.330085736,0.000204161,6745.527641,0.000253218,0.015217517,2.25594E-06,0,2.25594E-06,0.000153168,11.97687927,2.861243456,148.1042223,3.044993593,12.73172649,0,0.170458003,0.184599931,2.861243456,15.36424836,0.544258051,1.37717356,1,0,0,0.55,40135.15878,0.419900736,0.000175363,2394.470717,3.04532355
14.5,2.511435492,0.018,0.150184002,45.28294908,3457.978662,45.28294908,24.90562199,33.30105086,8.564362239,365,12.76204939,365,365,26.07239096,7.536195478,0.0011,60.14478191,131.4303037,0.096612668,148.1013095,148.1032471,0.184617509,0.170468465,0.170468465,0,0.456382283,0.456382283,28.88784304,0,0,0.360851496,192397.6356,33395.93072,0.004939375,0.028071783,8.41E-07,0.143683362,3.043294991,0.001622395,0.011579316,8.343555689,0.00020418,6741.95681,0.000256449,0.015211205,2.2562E-06,0,2.2562E-06,0.000162702,12.03505021,2.861642206,148.1052024,3.049001192,13.18389977,0,0.170456483,0.184598296,2.861642206,15.78518067,0.546429882,1.376575231,1,0,0,0.55,40137.88753,0.419974949,0.000175401,2394.365742,3.045391493
14.75,2.526216355,0.018,0.150425073,45.34103572,3463.072994,45.34103572,24.93756965,33.27968842,8.673916473,365,12.7632842,365,365,26.07383156,7.536915781,0.0011,60.14766312,131.4328968,0.097161718,148.1022762,148.1042223,0.184615936,0.170466988,0.170466988,0,0.461696279,0.461696279,29.53816327,0,0,0.36302971,192991.3845,33402.19809,0.004938787,0.028078584,8.41E-07,0.143704917,3.046935719,0.00162243,0.011626459,8.356948523,0.0002042,6738.433454,0.000259681,0.015204999,2.25646E-06,0,2.25646E-06,0.000172123,12.0924756,2.862040956,148.1061879,3.053008791,13.63766006,0,0.170454956,0.184596655,2.862040956,16.22427069,0.54926471,1.375986458,1,0,0,0.55,40140.63155,0.420049151,0.00017544,2394.260748,3.045459435
15,2.540471215,0.018,0.150664759,45.39878843,3468.173861,45.39878843,24.96933364,33.25856337,8.783502755,365,12.76452577,365,365,26.07528007,7.537640034,0.0011,60.15056013,131.4355041,0.097708863,148.1032471,148.1052024,0.184614358,0.170465505,0.170465505,0,0.466980305,0.466980305,30.18481592,0,0,0.365132961,193581.72,33408.43327,0.0049382,0.028085358,8.41E-07,0.143726471,3.050599781,0.001622464,0.011673331,8.370264362,0.000204219,6734.957332,0.000262913,0.015198897,2.25672E-06,0,2.25672E-06,0.000181491,12.14956174,2.862439706,148.1071789,3.057039826,14.09571455,0,0.170453422,0.184595006,2.862439706,16.64692598,0.5515,1.375407195,1,0,0,0.55,40143.3906,0.420123341,0.000175479,2394.155736,3.045527378
15.25,2.55421881,0.018,0.15090306,45.45620776,3473.281224,45.45620776,25.00091427,33.23767495,8.893120779,365,12.76577407,365,365,26.07673642,7.538368209,0.0011,60.15347284,131.4381256,0.098254087,148.1042223,148.1061879,0.184612776,0.170464017,0.170464017,0,0.472192017,0.472192017,30.82261878,0,0,0.367163908,194168.6479,33414.6363,0.004937612,0.028092106,8.41E-07,0.143748025,3.054266176,0.001622499,0.011719932,8.383503336,0.000204239,6731.528306,0.000266144,0.0151929,2.25698E-06,0,2.25698E-06,0.000190731,12.20580491,2.862838456,148.1081752,3.061073206,14.55419453,0,0.170451879,0.18459335,2.862838456,16.99867426,0.5515,1.374837416,1,0,0,0.55,40146.16461,0.42019752,0.000175517,2394.050705,3.045595321
15.5,2.567477213,0.018,0.15113998,45.5132943,3478.395048,45.5132943,25.03231186,33.21702176,9.002770245,365,12.76702899,365,365,26.07820049,7.539100246,0.0011,60.15640098,131.4407609,0.098797374,148.1052024,148.1071789,0.184611189,0.170462523,0.170462523,0,0.476734582,0.476734582,31.43373871,0,0,0.369125117,194752.174,33420.80721,0.004937024,0.028098827,8.41E-07,0.143769579,3.057932571,0.001622533,0.011766263,8.396665579,0.000204258,6728.146111,0.000269376,0.015187007,2.25723E-06,0,2.25723E-06,0.000200621,12.26644906,2.863237206,148.1091768,3.065106585,14.9855503,0,0.170450327,0.184591686,2.863237206,17.41552645,0.554039295,1.374277069,1,0,0,0.55,40148.95332,0.420271688,0.000175556,2393.945656,3.045663264
15.75,2.580263856,0.018,0.151375522,45.57004865,3483.515293,45.57004865,25.06352676,33.1966089,9.112450848,365,12.76829102,365,365,26.07967286,7.539836428,0.0011,60.15934571,131.4434111,0.099338709,148.1061879,148.1081752,0.184609597,0.170461023,0.170461023,0,0.481145599,0.481145599,32.04123275,0,0,0.371019063,195332.3046,33426.94603,0.004936437,0.028105522,8.41E-07,0.143791133,3.061598966,0.001622568,0.011812324,8.409751231,0.000204277,6724.811794,0.000272608,0.01518122,2.25749E-06,0,2.25749E-06,0.000211,12.3303993,2.863635956,148.1101841,3.069139965,15.41649813,0,0.170448767,0.184590012,2.863635956,17.88090257,0.558059133,1.373726372,1,0,0,0.55,40151.75782,0.420345844,0.000175595,2393.840588,3.045731206
16,2.592595551,0.018,0.151609688,45.62647143,3488.641924,45.62647143,25.09455929,33.17644008,9.222162288,365,12.76956051,365,365,26.08115393,7.540576967,0.0011,60.16230787,131.4460771,0.099878076,148.1071789,148.1091768,0.184608001,0.170459517,0.170459517,0,0.485565474,0.485565474,32.65733386,0,0,0.372848132,195909.0459,33433.05279,0.004935849,0.028112191,8.41E-07,0.143812687,3.065265361,0.001622602,0.011858117,8.422760434,0.000204297,6721.526128,0.00027584,0.015175541,2.25775E-06,0,2.25775E-06,0.000221526,12.39535822,2.864034706,148.1111974,3.073173344,15.85727378,0,0.170447199,0.18458833,2.864034706,18.41948714,0.564022992,1.373185484,1,0,0,0.55,40154.57892,0.420419989,0.000175633,2393.735502,3.045799149
16.25,2.604488515,0.018,0.15184248,45.68256329,3493.774902,45.68256329,25.12540981,33.15651619,9.331904265,365,12.77083758,365,365,26.08264385,7.541321924,0.0011,60.1652877,131.4487589,0.100415461,148.1081752,148.1101841,0.1846064,0.170458003,0.170458003,0,0.490160767,0.490160767,33.2978872,0,0,0.374614628,196482.4046,33439.12755,0.004935262,0.028118833,8.41E-07,0.143834241,3.068931756,0.001622637,0.011903641,8.435693337,0.000204316,6718.289308,0.000279071,0.01516997,2.25801E-06,0,2.25801E-06,0.00023247,12.46314502,2.864433456,148.1122167,3.077206723,16.32131792,0,0.170445622,0.184586638,2.864433456,18.86392772,0.56652026,1.372654449,1,0,0,0.55,40157.41685,0.420494122,0.000175672,2393.630397,3.045867092
